Frame,Time (Seconds),X,Y,Z,,,,,,,,,,,,,,,
25,0.833333,0.491699,-0.004595,0.069242,,,,,,,,,,,,,,,
26,0.866667,0.491698,-0.00459,0.069248,,,,,,,,,,,,,,,
27,0.9,0.491702,-0.004591,0.069242,,,,,,,,,,,,,,,
28,0.933333,0.491707,-0.00459,0.069243,,,,,,,,,,,,,,,
29,0.966667,0.491697,-0.00459,0.069246,,,,,,,,,,,,,,,
30,1,0.491702,-0.004592,0.069243,,,,,,,,,,,,,,,
31,1.033333,0.491699,-0.004589,0.069239,,,,,,,,,,,,,,,
32,1.066667,0.491696,-0.004591,0.069248,,,,,,,,,,,,,,,
33,1.1,0.491699,-0.00459,0.069245,,,,,,,,,,,,,,,
34,1.133333,0.491697,-0.004591,0.069243,,,,,,,,,,,,,,,
35,1.166667,0.491694,-0.004593,0.069246,,,,,,,,,,,,,,,
36,1.2,0.4917,-0.004591,0.069243,,,,,,,,,,,,,,,
37,1.233333,0.491695,-0.004591,0.069242,,,,,,,,,,,,,,,
38,1.266667,0.491694,-0.004589,0.069245,,,,,,,,,,,,,,,
39,1.3,0.491696,-0.004589,0.069247,,,,,,,,,,,,,,,
40,1.333333,0.491694,-0.004589,0.069243,,,,,,,,,,,,,,,
41,1.366667,0.491693,-0.004592,0.069248,,,,,,,,,,,,,,,
42,1.4,0.491697,-0.004588,0.069246,,,,,,,,,,,,,,,
43,1.433333,0.491696,-0.004591,0.069244,,,,,,,,,,,,,,,
44,1.466667,0.491691,-0.004593,0.069248,,,,,,,,,,,,,,,
45,1.5,0.491684,-0.004587,0.069245,,,,,,,,,,,,,,,
46,1.533333,,,,,,,,,,,,,,,,,,
47,1.566667,0.491611,-0.00458,0.069309,,,,,,,,,,,,,,,
48,1.6,0.491575,-0.004593,0.069431,,,,,,,,,,,,,,,
49,1.633333,0.491525,-0.004581,0.069577,,,,,,,,,,,,,,,
50,1.666667,0.49149,-0.004589,0.069679,,,,,,,,,,,,,,,
51,1.7,0.491444,-0.004582,0.069811,,,,,,,,,,,,,,,
52,1.733333,0.491436,-0.00459,0.069887,,,,,,,,,,,,,,,
53,1.766667,0.49143,-0.004595,0.069958,,,,,,,,,,,,,,,
54,1.8,0.491435,-0.004598,0.070062,,,,,,,,,,,,,,,
55,1.833333,0.491457,-0.004608,0.070122,,,,,,,,,,,,,,,
56,1.866667,0.491474,-0.004619,0.070203,,,,,,,,,,,,,,,
57,1.9,0.491473,-0.004611,0.070265,,,,,,,,,,,,,,,
58,1.933333,0.491474,-0.004608,0.070287,,,,,,,,,,,,,,,
59,1.966667,0.491461,-0.00461,0.070292,,,,,,,,,,,,,,,
60,2,0.49143,-0.004626,0.070299,,,,,,,,,,,,,,,
61,2.033333,0.491423,-0.00462,0.07031,,,,,,,,,,,,,,,
62,2.066667,0.491392,-0.004609,0.070315,,,,,,,,,,,,,,,
63,2.1,0.491368,-0.004612,0.070224,,,,,,,,,,,,,,,
64,2.133333,0.491348,-0.004615,0.070127,,,,,,,,,,,,,,,
65,2.166667,0.491321,-0.00463,0.070039,,,,,,,,,,,,,,,
66,2.2,0.491301,-0.004668,0.069977,,,,,,,,,,,,,,,
67,2.233333,0.491285,-0.004608,0.069967,,,,,,,,,,,,,,,
68,2.266667,0.491259,-0.004635,0.069902,,,,,,,,,,,,,,,
69,2.3,0.491218,-0.00463,0.069866,,,,,,,,,,,,,,,
70,2.333333,0.491202,-0.00464,0.069807,,,,,,,,,,,,,,,
71,2.366667,0.491178,-0.004639,0.069782,,,,,,,,,,,,,,,
72,2.4,0.491172,-0.004635,0.069779,,,,,,,,,,,,,,,
73,2.433333,0.491173,-0.004637,0.069775,,,,,,,,,,,,,,,
74,2.466667,0.491172,-0.004639,0.069775,,,,,,,,,,,,,,,
75,2.5,0.491171,-0.004624,0.069774,,,,,,,,,,,,,,,
76,2.533333,0.491173,-0.004628,0.069775,,,,,,,,,,,,,,,
77,2.566667,0.491171,-0.004636,0.069778,,,,,,,,,,,,,,,
78,2.6,0.491172,-0.004635,0.069781,,,,,,,,,,,,,,,
79,2.633333,0.491174,-0.004624,0.069779,,,,,,,,,,,,,,,
80,2.666667,0.491174,-0.004634,0.069779,,,,,,,,,,,,,,,
81,2.7,0.491174,-0.004624,0.069778,,,,,,,,,,,,,,,
82,2.733333,0.491175,-0.004627,0.06978,,,,,,,,,,,,,,,
83,2.766667,0.491175,-0.004627,0.069781,,,,,,,,,,,,,,,
84,2.8,0.491171,-0.004635,0.069778,,,,,,,,,,,,,,,
85,2.833333,0.491176,-0.004623,0.069778,,,,,,,,,,,,,,,
86,2.866667,0.491174,-0.004634,0.069779,,,,,,,,,,,,,,,
87,2.9,0.491173,-0.004632,0.069781,,,,,,,,,,,,,,,
88,2.933333,0.491175,-0.004629,0.069779,,,,,,,,,,,,,,,
89,2.966667,0.491175,-0.004636,0.069779,,,,,,,,,,,,,,,
90,3,0.491171,-0.004638,0.069781,,,,,,,,,,,,,,,
91,3.033333,0.491178,-0.004629,0.069781,,,,,,,,,,,,,,,
92,3.066667,0.491174,-0.004637,0.069779,,,,,,,,,,,,,,,
93,3.1,0.491175,-0.004632,0.069781,,,,,,,,,,,,,,,
94,3.133333,0.491173,-0.004638,0.069779,,,,,,,,,,,,,,,
95,3.166667,0.491175,-0.004636,0.069778,,,,,,,,,,,,,,,
96,3.2,0.491172,-0.004635,0.069782,,,,,,,,,,,,,,,
97,3.233333,0.491175,-0.004634,0.069779,,,,,,,,,,,,,,,
98,3.266667,0.491174,-0.004631,0.069783,,,,,,,,,,,,,,,
99,3.3,0.491176,-0.004627,0.069785,,,,,,,,,,,,,,,
100,3.333333,0.491175,-0.004634,0.069779,,,,,,,,,,,,,,,
101,3.366667,0.491175,-0.004626,0.069784,,,,,,,,,,,,,,,
102,3.4,0.491179,-0.004627,0.069785,,,,,,,,,,,,,,,
103,3.433333,0.491183,-0.004624,0.069791,,,,,,,,,,,,,,,
104,3.466667,0.491213,-0.004612,0.06982,,,,,,,,,,,,,,,
105,3.5,0.491254,-0.004609,0.069857,,,,,,,,,,,,,,,
106,3.533333,0.491268,-0.004604,0.069863,,,,,,,,,,,,,,,
107,3.566667,0.491272,-0.004597,0.069887,,,,,,,,,,,,,,,
108,3.6,0.491299,-0.004593,0.069905,,,,,,,,,,,,,,,
109,3.633333,0.491314,-0.004587,0.069948,,,,,,,,,,,,,,,
110,3.666667,0.491322,-0.004587,0.069986,,,,,,,,,,,,,,,
111,3.7,0.491324,-0.00459,0.070021,,,,,,,,,,,,,,,
112,3.733333,0.491327,-0.004594,0.070061,,,,,,,,,,,,,,,
113,3.766667,0.491326,-0.004599,0.070106,,,,,,,,,,,,,,,
114,3.8,0.491327,-0.004562,0.070169,,,,,,,,,,,,,,,
115,3.833333,0.491335,-0.004557,0.0702,,,,,,,,,,,,,,,
116,3.866667,0.491325,-0.004568,0.070229,,,,,,,,,,,,,,,
117,3.9,0.491331,-0.004567,0.070244,,,,,,,,,,,,,,,
118,3.933333,0.491343,-0.004566,0.070258,,,,,,,,,,,,,,,
119,3.966667,0.491362,-0.004569,0.070278,,,,,,,,,,,,,,,
120,4,0.491387,-0.004583,0.070294,,,,,,,,,,,,,,,
121,4.033333,0.491436,-0.004598,0.070278,,,,,,,,,,,,,,,
122,4.066667,0.491487,-0.004632,0.070244,,,,,,,,,,,,,,,
123,4.1,0.491549,-0.004641,0.070206,,,,,,,,,,,,,,,
124,4.133333,0.491625,-0.004625,0.070248,,,,,,,,,,,,,,,
125,4.166667,0.491681,-0.004605,0.070253,,,,,,,,,,,,,,,
126,4.2,0.49175,-0.004586,0.070271,,,,,,,,,,,,,,,
127,4.233333,0.491784,-0.004589,0.070276,,,,,,,,,,,,,,,
128,4.266667,0.491822,-0.004587,0.070287,,,,,,,,,,,,,,,
129,4.3,0.491847,-0.004578,0.070292,,,,,,,,,,,,,,,
130,4.333333,0.491859,-0.004582,0.070304,,,,,,,,,,,,,,,
131,4.366667,0.491865,-0.004578,0.070304,,,,,,,,,,,,,,,
132,4.4,0.491868,-0.004569,0.070315,,,,,,,,,,,,,,,
133,4.433333,0.491866,-0.004575,0.070312,,,,,,,,,,,,,,,
134,4.466667,0.491868,-0.004578,0.070313,,,,,,,,,,,,,,,
135,4.5,0.491866,-0.004574,0.070314,,,,,,,,,,,,,,,
136,4.533333,0.491867,-0.004574,0.070317,,,,,,,,,,,,,,,
137,4.566667,0.491868,-0.004576,0.070315,,,,,,,,,,,,,,,
138,4.6,0.491866,-0.004572,0.070317,,,,,,,,,,,,,,,
139,4.633333,0.491867,-0.004571,0.070316,,,,,,,,,,,,,,,
140,4.666667,0.491867,-0.004576,0.070318,,,,,,,,,,,,,,,
141,4.7,0.491866,-0.004573,0.070317,,,,,,,,,,,,,,,
142,4.733333,0.491864,-0.004574,0.070317,,,,,,,,,,,,,,,
143,4.766667,0.491866,-0.004575,0.070317,,,,,,,,,,,,,,,
144,4.8,0.491865,-0.004573,0.070319,,,,,,,,,,,,,,,
145,4.833333,0.491865,-0.004576,0.070318,,,,,,,,,,,,,,,
146,4.866667,0.491867,-0.004574,0.070314,,,,,,,,,,,,,,,
147,4.9,0.491862,-0.004577,0.070319,,,,,,,,,,,,,,,
148,4.933333,0.491864,-0.004576,0.070316,,,,,,,,,,,,,,,
149,4.966667,0.491866,-0.004574,0.070316,,,,,,,,,,,,,,,
150,5,0.491864,-0.004572,0.070319,,,,,,,,,,,,,,,
151,5.033333,0.491863,-0.004578,0.070317,,,,,,,,,,,,,,,
152,5.066667,0.491865,-0.004574,0.070315,,,,,,,,,,,,,,,
153,5.1,0.491864,-0.004575,0.070319,,,,,,,,,,,,,,,
154,5.133333,0.491864,-0.004573,0.070315,,,,,,,,,,,,,,,
155,5.166667,0.491863,-0.004566,0.070315,,,,,,,,,,,,,,,
156,5.2,0.491861,-0.004576,0.07032,,,,,,,,,,,,,,,
157,5.233333,0.491862,-0.004569,0.070317,,,,,,,,,,,,,,,
158,5.266667,0.491863,-0.004572,0.070318,,,,,,,,,,,,,,,
159,5.3,0.49186,-0.004574,0.070316,,,,,,,,,,,,,,,
160,5.333333,0.49186,-0.004571,0.070319,,,,,,,,,,,,,,,
161,5.366667,0.491843,-0.004571,0.070317,,,,,,,,,,,,,,,
162,5.4,0.491799,-0.00456,0.070349,,,,,,,,,,,,,,,
163,5.433333,0.491785,-0.004562,0.070391,,,,,,,,,,,,,,,
164,5.466667,0.491774,-0.004566,0.070488,,,,,,,,,,,,,,,
165,5.5,0.491747,-0.004566,0.070625,,,,,,,,,,,,,,,
166,5.533333,0.49173,-0.004547,0.070713,,,,,,,,,,,,,,,
167,5.566667,0.491718,-0.00455,0.070813,,,,,,,,,,,,,,,
168,5.6,0.491716,-0.00457,0.070925,,,,,,,,,,,,,,,
169,5.633333,0.491735,-0.004581,0.070997,,,,,,,,,,,,,,,
170,5.666667,0.491723,-0.004602,0.071068,,,,,,,,,,,,,,,
171,5.7,0.491738,-0.004602,0.071161,,,,,,,,,,,,,,,
172,5.733333,0.491747,-0.004604,0.071221,,,,,,,,,,,,,,,
173,5.766667,0.491751,-0.004613,0.071244,,,,,,,,,,,,,,,
174,5.8,0.491751,-0.004586,0.071242,,,,,,,,,,,,,,,
175,5.833333,0.491755,-0.00461,0.071261,,,,,,,,,,,,,,,
176,5.866667,0.491747,-0.004608,0.071264,,,,,,,,,,,,,,,
177,5.9,0.491732,-0.004614,0.07127,,,,,,,,,,,,,,,
178,5.933333,0.491715,-0.004611,0.071281,,,,,,,,,,,,,,,
179,5.966667,0.491695,-0.004611,0.0713,,,,,,,,,,,,,,,
180,6,0.49167,-0.004607,0.071299,,,,,,,,,,,,,,,
181,6.033333,0.491645,-0.004604,0.0713,,,,,,,,,,,,,,,
182,6.066667,0.491609,-0.004611,0.071294,,,,,,,,,,,,,,,
183,6.1,0.491577,-0.00463,0.071263,,,,,,,,,,,,,,,
184,6.133333,0.491556,-0.004643,0.071237,,,,,,,,,,,,,,,
185,6.166667,0.491542,-0.004638,0.071203,,,,,,,,,,,,,,,
186,6.2,0.491526,-0.004636,0.071136,,,,,,,,,,,,,,,
187,6.233333,0.491502,-0.004628,0.071116,,,,,,,,,,,,,,,
188,6.266667,0.491497,-0.00462,0.071123,,,,,,,,,,,,,,,
189,6.3,0.491495,-0.004623,0.071122,,,,,,,,,,,,,,,
190,6.333333,0.491493,-0.004618,0.07111,,,,,,,,,,,,,,,
191,6.366667,0.491492,-0.004617,0.071116,,,,,,,,,,,,,,,
192,6.4,0.491495,-0.004611,0.071118,,,,,,,,,,,,,,,
193,6.433333,0.491496,-0.004615,0.071123,,,,,,,,,,,,,,,
194,6.466667,0.491498,-0.004615,0.071127,,,,,,,,,,,,,,,
195,6.5,0.491499,-0.00462,0.071126,,,,,,,,,,,,,,,
196,6.533333,0.491499,-0.004617,0.071128,,,,,,,,,,,,,,,
197,6.566667,0.491498,-0.004616,0.07113,,,,,,,,,,,,,,,
198,6.6,0.491498,-0.004616,0.071132,,,,,,,,,,,,,,,
199,6.633333,0.491498,-0.004613,0.07113,,,,,,,,,,,,,,,
200,6.666667,0.491499,-0.004609,0.071126,,,,,,,,,,,,,,,
201,6.7,0.491498,-0.004608,0.071127,,,,,,,,,,,,,,,
202,6.733333,0.491498,-0.004613,0.071134,,,,,,,,,,,,,,,
203,6.766667,0.4915,-0.004609,0.071134,,,,,,,,,,,,,,,
204,6.8,0.491499,-0.004606,0.071125,,,,,,,,,,,,,,,
205,6.833333,0.491497,-0.004608,0.071128,,,,,,,,,,,,,,,
206,6.866667,0.4915,-0.004613,0.071134,,,,,,,,,,,,,,,
207,6.9,0.4915,-0.004614,0.071134,,,,,,,,,,,,,,,
208,6.933333,0.491498,-0.004613,0.071133,,,,,,,,,,,,,,,
209,6.966667,0.491499,-0.004616,0.071136,,,,,,,,,,,,,,,
210,7,0.491499,-0.004614,0.071131,,,,,,,,,,,,,,,
211,7.033333,0.491498,-0.004612,0.071132,,,,,,,,,,,,,,,
212,7.066667,0.491498,-0.004608,0.071128,,,,,,,,,,,,,,,
213,7.1,0.491503,-0.004616,0.071139,,,,,,,,,,,,,,,
214,7.133333,0.491501,-0.004609,0.071131,,,,,,,,,,,,,,,
215,7.166667,0.491499,-0.004613,0.071135,,,,,,,,,,,,,,,
216,7.2,0.491499,-0.004604,0.071129,,,,,,,,,,,,,,,
217,7.233333,0.491501,-0.004615,0.071138,,,,,,,,,,,,,,,
218,7.266667,0.4915,-0.004615,0.071139,,,,,,,,,,,,,,,
219,7.3,0.491513,-0.004606,0.071154,,,,,,,,,,,,,,,
220,7.333333,0.491559,-0.004608,0.071198,,,,,,,,,,,,,,,
221,7.366667,0.491579,-0.004602,0.071218,,,,,,,,,,,,,,,
222,7.4,0.491585,-0.004605,0.071253,,,,,,,,,,,,,,,
223,7.433333,0.491611,-0.004597,0.071265,,,,,,,,,,,,,,,
224,7.466667,0.491625,-0.00459,0.071301,,,,,,,,,,,,,,,
225,7.5,0.491634,-0.004587,0.071322,,,,,,,,,,,,,,,
226,7.533333,0.491637,-0.00459,0.071346,,,,,,,,,,,,,,,
227,7.566667,0.491645,-0.004577,0.071393,,,,,,,,,,,,,,,
228,7.6,0.491651,-0.004573,0.071448,,,,,,,,,,,,,,,
229,7.633333,0.491653,-0.00458,0.07149,,,,,,,,,,,,,,,
230,7.666667,0.491653,-0.004576,0.071526,,,,,,,,,,,,,,,
231,7.7,0.491647,-0.004576,0.071564,,,,,,,,,,,,,,,
232,7.733333,0.49164,-0.004579,0.071589,,,,,,,,,,,,,,,
233,7.766667,0.49165,-0.004572,0.071605,,,,,,,,,,,,,,,
234,7.8,0.491652,-0.004593,0.071628,,,,,,,,,,,,,,,
235,7.833333,0.491667,-0.0046,0.071632,,,,,,,,,,,,,,,
236,7.866667,0.491704,-0.004578,0.071627,,,,,,,,,,,,,,,
237,7.9,0.491747,-0.004592,0.071614,,,,,,,,,,,,,,,
238,7.933333,0.491811,-0.004583,0.071569,,,,,,,,,,,,,,,
239,7.966667,0.491872,-0.004602,0.071541,,,,,,,,,,,,,,,
240,8,0.491931,-0.004592,0.071614,,,,,,,,,,,,,,,
241,8.033333,0.492001,-0.004573,0.071633,,,,,,,,,,,,,,,
242,8.066667,0.492059,-0.004568,0.071637,,,,,,,,,,,,,,,
243,8.1,0.492112,-0.00455,0.071644,,,,,,,,,,,,,,,
244,8.133333,0.49213,-0.00455,0.071663,,,,,,,,,,,,,,,
245,8.166667,0.492147,-0.004573,0.071678,,,,,,,,,,,,,,,
246,8.2,0.492161,-0.004561,0.071683,,,,,,,,,,,,,,,
247,8.233333,0.492162,-0.004562,0.071689,,,,,,,,,,,,,,,
248,8.266667,0.492161,-0.004563,0.071689,,,,,,,,,,,,,,,
249,8.3,0.492163,-0.004566,0.071691,,,,,,,,,,,,,,,
250,8.333333,0.49216,-0.004562,0.071693,,,,,,,,,,,,,,,
251,8.366667,0.49216,-0.004559,0.071693,,,,,,,,,,,,,,,
252,8.4,0.49216,-0.004563,0.071693,,,,,,,,,,,,,,,
253,8.433333,0.492162,-0.004565,0.071693,,,,,,,,,,,,,,,
254,8.466667,0.492159,-0.004564,0.071695,,,,,,,,,,,,,,,
255,8.5,0.49216,-0.004561,0.071693,,,,,,,,,,,,,,,
256,8.533333,0.492157,-0.004561,0.071696,,,,,,,,,,,,,,,
257,8.566667,0.492159,-0.004566,0.071697,,,,,,,,,,,,,,,
258,8.6,0.492155,-0.004562,0.071694,,,,,,,,,,,,,,,
259,8.633333,0.492157,-0.004563,0.071696,,,,,,,,,,,,,,,
260,8.666667,0.492157,-0.004562,0.071695,,,,,,,,,,,,,,,
261,8.7,0.492156,-0.00456,0.071694,,,,,,,,,,,,,,,
262,8.733333,0.492157,-0.004562,0.071694,,,,,,,,,,,,,,,
263,8.766667,0.492157,-0.00456,0.071695,,,,,,,,,,,,,,,
264,8.8,0.492155,-0.004559,0.071696,,,,,,,,,,,,,,,
265,8.833333,0.492155,-0.004564,0.071695,,,,,,,,,,,,,,,
266,8.866667,0.492156,-0.004561,0.071695,,,,,,,,,,,,,,,
267,8.9,0.492155,-0.004561,0.071698,,,,,,,,,,,,,,,
268,8.933333,0.492155,-0.004561,0.071696,,,,,,,,,,,,,,,
269,8.966667,0.492155,-0.004564,0.071695,,,,,,,,,,,,,,,
270,9,0.492155,-0.004562,0.071697,,,,,,,,,,,,,,,
271,9.033333,0.492153,-0.004561,0.071693,,,,,,,,,,,,,,,
272,9.066667,0.492158,-0.004562,0.071696,,,,,,,,,,,,,,,
273,9.1,0.492154,-0.00456,0.071696,,,,,,,,,,,,,,,
274,9.133333,0.492157,-0.00456,0.071694,,,,,,,,,,,,,,,
275,9.166667,0.492156,-0.004559,0.071697,,,,,,,,,,,,,,,
276,9.2,0.492146,-0.004559,0.071696,,,,,,,,,,,,,,,
277,9.233333,0.492134,-0.004559,0.071701,,,,,,,,,,,,,,,
278,9.266667,0.492085,-0.004559,0.071775,,,,,,,,,,,,,,,
279,9.3,0.492078,-0.004567,0.0718,,,,,,,,,,,,,,,
280,9.333333,0.492069,-0.004559,0.07194,,,,,,,,,,,,,,,
281,9.366667,0.492045,-0.004546,0.072003,,,,,,,,,,,,,,,
282,9.4,0.492024,-0.004555,0.072139,,,,,,,,,,,,,,,
283,9.433333,0.49202,-0.004566,0.072204,,,,,,,,,,,,,,,
284,9.466667,0.492029,-0.004576,0.072306,,,,,,,,,,,,,,,
285,9.5,0.492022,-0.0046,0.072414,,,,,,,,,,,,,,,
286,9.533333,0.492023,-0.004624,0.072456,,,,,,,,,,,,,,,
287,9.566667,0.492043,-0.004612,0.072529,,,,,,,,,,,,,,,
288,9.6,0.492047,-0.00463,0.072626,,,,,,,,,,,,,,,
289,9.633333,0.492053,-0.004631,0.072644,,,,,,,,,,,,,,,
290,9.666667,0.492052,-0.004628,0.07265,,,,,,,,,,,,,,,
291,9.7,0.492051,-0.004633,0.072653,,,,,,,,,,,,,,,
292,9.733333,0.492046,-0.004633,0.07266,,,,,,,,,,,,,,,
293,9.766667,0.492009,-0.004651,0.072665,,,,,,,,,,,,,,,
294,9.8,0.491994,-0.004654,0.072683,,,,,,,,,,,,,,,
295,9.833333,0.491975,-0.004653,0.072696,,,,,,,,,,,,,,,
296,9.866667,0.491949,-0.004634,0.072698,,,,,,,,,,,,,,,
297,9.9,0.491922,-0.004636,0.072699,,,,,,,,,,,,,,,
298,9.933333,0.491887,-0.004644,0.072679,,,,,,,,,,,,,,,
299,9.966667,0.491863,-0.004643,0.072645,,,,,,,,,,,,,,,
300,10,0.491848,-0.004646,0.072614,,,,,,,,,,,,,,,
301,10.033333,0.49183,-0.004647,0.072566,,,,,,,,,,,,,,,
302,10.066667,0.491815,-0.004651,0.072529,,,,,,,,,,,,,,,
303,10.1,0.491804,-0.004656,0.072522,,,,,,,,,,,,,,,
304,10.133333,0.491802,-0.004655,0.072523,,,,,,,,,,,,,,,
305,10.166667,0.491801,-0.004663,0.072514,,,,,,,,,,,,,,,
306,10.2,0.491802,-0.00465,0.072526,,,,,,,,,,,,,,,
307,10.233333,0.491801,-0.004652,0.07253,,,,,,,,,,,,,,,
308,10.266667,0.491802,-0.004649,0.072527,,,,,,,,,,,,,,,
309,10.3,0.491806,-0.004658,0.072523,,,,,,,,,,,,,,,
310,10.333333,0.491801,-0.004643,0.072528,,,,,,,,,,,,,,,
311,10.366667,0.491802,-0.004645,0.07253,,,,,,,,,,,,,,,
312,10.4,0.491802,-0.004648,0.072533,,,,,,,,,,,,,,,
313,10.433333,0.491803,-0.004644,0.072532,,,,,,,,,,,,,,,
314,10.466667,0.491803,-0.004647,0.072535,,,,,,,,,,,,,,,
315,10.5,0.491801,-0.004647,0.072534,,,,,,,,,,,,,,,
316,10.533333,0.491804,-0.004658,0.072527,,,,,,,,,,,,,,,
317,10.566667,0.491802,-0.004649,0.072537,,,,,,,,,,,,,,,
318,10.6,0.491802,-0.004647,0.072535,,,,,,,,,,,,,,,
319,10.633333,0.491804,-0.004645,0.072538,,,,,,,,,,,,,,,
320,10.666667,0.491802,-0.004648,0.072535,,,,,,,,,,,,,,,
321,10.7,0.491802,-0.004649,0.072537,,,,,,,,,,,,,,,
322,10.733333,0.491802,-0.004648,0.072539,,,,,,,,,,,,,,,
323,10.766667,0.491804,-0.004648,0.07254,,,,,,,,,,,,,,,
324,10.8,0.491802,-0.00465,0.072536,,,,,,,,,,,,,,,
325,10.833333,0.4918,-0.004647,0.072536,,,,,,,,,,,,,,,
326,10.866667,0.491802,-0.004648,0.072538,,,,,,,,,,,,,,,
327,10.9,0.491803,-0.004648,0.072539,,,,,,,,,,,,,,,
328,10.933333,0.491828,-0.004638,0.072545,,,,,,,,,,,,,,,
329,10.966667,0.491803,-0.004648,0.072538,,,,,,,,,,,,,,,
330,11,0.491801,-0.004647,0.072539,,,,,,,,,,,,,,,
331,11.033333,0.491805,-0.004661,0.072531,,,,,,,,,,,,,,,
332,11.066667,0.491805,-0.004647,0.072539,,,,,,,,,,,,,,,
333,11.1,0.491805,-0.004644,0.072539,,,,,,,,,,,,,,,
334,11.133333,0.491803,-0.004646,0.072542,,,,,,,,,,,,,,,
335,11.166667,0.491818,-0.004643,0.072553,,,,,,,,,,,,,,,
336,11.2,0.49186,-0.004624,0.07261,,,,,,,,,,,,,,,
337,11.233333,0.491884,-0.00461,0.072614,,,,,,,,,,,,,,,
338,11.266667,0.49189,-0.004616,0.072646,,,,,,,,,,,,,,,
339,11.3,0.49191,-0.004611,0.072662,,,,,,,,,,,,,,,
340,11.333333,0.491923,-0.004604,0.072693,,,,,,,,,,,,,,,
341,11.366667,0.491934,-0.004612,0.072708,,,,,,,,,,,,,,,
342,11.4,0.491927,-0.004612,0.07276,,,,,,,,,,,,,,,
343,11.433333,0.491936,-0.004609,0.072787,,,,,,,,,,,,,,,
344,11.466667,0.491931,-0.004618,0.07283,,,,,,,,,,,,,,,
345,11.5,0.491923,-0.004626,0.072883,,,,,,,,,,,,,,,
346,11.533333,0.491924,-0.004626,0.072909,,,,,,,,,,,,,,,
347,11.566667,0.491925,-0.004631,0.072927,,,,,,,,,,,,,,,
348,11.6,0.491924,-0.004626,0.072941,,,,,,,,,,,,,,,
349,11.633333,0.491939,-0.00462,0.072966,,,,,,,,,,,,,,,
350,11.666667,0.491951,-0.004623,0.072982,,,,,,,,,,,,,,,
351,11.7,0.491965,-0.004622,0.073006,,,,,,,,,,,,,,,
352,11.733333,0.492,-0.004628,0.07301,,,,,,,,,,,,,,,
353,11.766667,0.492051,-0.004656,0.072939,,,,,,,,,,,,,,,
354,11.8,0.492094,-0.004659,0.072957,,,,,,,,,,,,,,,
355,11.833333,0.492178,-0.004654,0.072877,,,,,,,,,,,,,,,
356,11.866667,0.492254,-0.004635,0.072943,,,,,,,,,,,,,,,
357,11.9,0.492329,-0.004622,0.072962,,,,,,,,,,,,,,,
358,11.933333,0.49238,-0.004607,0.072979,,,,,,,,,,,,,,,
359,11.966667,0.492425,-0.004576,0.073029,,,,,,,,,,,,,,,
360,12,0.492462,-0.004576,0.073041,,,,,,,,,,,,,,,
361,12.033333,0.492491,-0.004565,0.073046,,,,,,,,,,,,,,,
362,12.066667,0.492494,-0.004561,0.073055,,,,,,,,,,,,,,,
363,12.1,0.492493,-0.004555,0.07306,,,,,,,,,,,,,,,
364,12.133333,0.492495,-0.004563,0.073059,,,,,,,,,,,,,,,
365,12.166667,0.492494,-0.004557,0.073061,,,,,,,,,,,,,,,
366,12.2,0.492493,-0.00456,0.073063,,,,,,,,,,,,,,,
367,12.233333,0.492493,-0.004566,0.073066,,,,,,,,,,,,,,,
368,12.266667,0.492496,-0.004552,0.073063,,,,,,,,,,,,,,,
369,12.3,0.492479,-0.004575,0.073068,,,,,,,,,,,,,,,
