,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,d30_30tall_15canal,d30_30tall_15canal,d30_30tall_15canal,d30_30tall_15canal,d30_30tall_15canal,d30_30tall_15canal,d30_30tall_15canal,d30_30tall_15canal,"d30_30tall_15canal:Marker1","d30_30tall_15canal:Marker1","d30_30tall_15canal:Marker1","d30_30tall_15canal:Marker1","d30_30tall_15canal:Marker2","d30_30tall_15canal:Marker2","d30_30tall_15canal:Marker2","d30_30tall_15canal:Marker2","d30_30tall_15canal:Marker3","d30_30tall_15canal:Marker3","d30_30tall_15canal:Marker3","d30_30tall_15canal:Marker3",d30_30tall_15canal:Marker1,d30_30tall_15canal:Marker1,d30_30tall_15canal:Marker1,d30_30tall_15canal:Marker2,d30_30tall_15canal:Marker2,d30_30tall_15canal:Marker2,d30_30tall_15canal:Marker3,d30_30tall_15canal:Marker3,d30_30tall_15canal:Marker3
,ID,"BFC84B45C8211ED3650DF211B0065A6","BFC84B45C8211ED3650DF211B0065A6","BFC84B45C8211ED3650DF211B0065A6","BFC84B45C8211ED3650DF211B0065A6","BFC84B45C8211ED3650DF211B0065A6","BFC84B45C8211ED3650DF211B0065A6","BFC84B45C8211ED3650DF211B0065A6","BFC84B45C8211ED3650DF211B0065A6","BFC84B45C8211ED3650DF211B0065A6","BFC84B45C8211ED3650DF211B0065A6","BFC84B45C8211ED3650DF211B0065A6","BFC84B45C8211ED3650DF211B0065A6","BFC84B45C8211ED3650DF211B0065A6","BFC84B45C8211ED3650DF211B0065A6","BFC84B45C8211ED3650DF211B0065A6","BFC84B45C8211ED3650DF211B0065A6","BFC84B45C8211ED3650DF211B0065A6","BFC84B45C8211ED3650DF211B0065A6","BFC84B45C8211ED3650DF211B0065A6","BFC84B45C8211ED3650DF211B0065A6","C36B0","C36B0","C36B0","C36A0","C36A0","C36A0","C3700","C3700","C3700"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z
195,6.500000,0.055000,0.050775,-0.004630,-0.997184,0.209051,-0.001592,0.295870,0.000614,0.252997,0.004362,0.305650,0.849213,0.220388,-0.005216,0.284277,0.908149,0.153767,-0.003921,0.297684,0.938282,0.253538,0.004540,0.305849,0.220063,-0.005347,0.284168,0.153568,-0.004046,0.297606
196,6.533333,0.034165,0.046103,-0.005170,-0.998339,0.209145,-0.001688,0.297779,0.000609,0.253170,0.003980,0.307374,0.849213,0.220379,-0.004795,0.285936,0.908149,0.153887,-0.004249,0.300026,0.938282,0.253706,0.004163,0.307588,0.220065,-0.004951,0.285795,0.153678,-0.004355,0.299963
197,6.566667,0.021232,0.037957,-0.005653,-0.999038,0.209660,-0.001642,0.299768,0.000610,0.253829,0.003857,0.308779,0.848776,0.220700,-0.004423,0.287665,0.905597,0.154450,-0.004360,0.302858,0.939346,0.254361,0.004014,0.308971,0.220359,-0.004546,0.287555,0.154273,-0.004468,0.302785
198,6.600000,0.023479,0.033263,-0.006305,-0.999151,0.210023,-0.001783,0.301331,0.000598,0.254270,0.003798,0.309902,0.853251,0.220952,-0.004609,0.289139,0.905392,0.154847,-0.004537,0.304953,0.945186,0.254818,0.003952,0.310080,0.220641,-0.004726,0.289041,0.154626,-0.004656,0.304884
199,6.633333,0.015441,0.029660,-0.006001,-0.999423,0.210086,-0.001730,0.302947,0.000587,0.254395,0.003704,0.311283,0.850860,0.220924,-0.004362,0.290631,0.913293,0.154937,-0.004531,0.306926,0.934799,0.254920,0.003857,0.311466,0.220610,-0.004489,0.290517,0.154740,-0.004634,0.306866
200,6.666667,0.005691,0.023350,-0.006897,-0.999687,0.210215,-0.001658,0.303841,0.000591,0.254617,0.003715,0.311715,0.855876,0.220900,-0.004026,0.291339,0.910633,0.155127,-0.004662,0.308468,0.942576,0.255129,0.003887,0.311922,0.220581,-0.004187,0.291185,0.154949,-0.004748,0.308425
201,6.700000,0.015285,0.018876,-0.005914,-0.999687,0.210417,-0.001804,0.303540,0.000609,0.254900,0.003606,0.310920,0.855339,0.220987,-0.004439,0.290993,0.902554,0.155366,-0.004578,0.308708,0.949492,0.255428,0.003772,0.311106,0.220642,-0.004584,0.290873,0.155199,-0.004675,0.308653
202,6.733333,0.020896,0.018981,-0.006943,-0.999577,0.210419,-0.001829,0.303261,0.000605,0.254889,0.003746,0.310590,0.853948,0.220997,-0.004586,0.290747,0.901938,0.155372,-0.004648,0.308446,0.949929,0.255417,0.003923,0.310773,0.220660,-0.004735,0.290626,0.155193,-0.004748,0.308393
203,6.766667,0.014600,0.015651,-0.005951,-0.999753,0.210530,-0.001902,0.303380,0.000615,0.255059,0.003499,0.310479,0.850376,0.221018,-0.004520,0.290761,0.902503,0.155514,-0.004683,0.308899,0.945464,0.255603,0.003666,0.310665,0.220679,-0.004666,0.290637,0.155326,-0.004783,0.308847
204,6.800000,0.015839,0.012446,-0.007429,-0.999770,0.210657,-0.002100,0.303221,0.000612,0.255215,0.003444,0.310019,0.849721,0.221071,-0.004721,0.290542,0.903689,0.155685,-0.005022,0.309102,0.942392,0.255761,0.003620,0.310201,0.220739,-0.004874,0.290419,0.155485,-0.005126,0.309053
205,6.833333,0.009422,0.005139,-0.006510,-0.999921,0.210847,-0.002182,0.302400,0.000607,0.255511,0.003194,0.308613,0.851103,0.221068,-0.004660,0.289537,0.905798,0.155961,-0.005079,0.309050,0.942310,0.256058,0.003359,0.308780,0.220737,-0.004801,0.289425,0.155759,-0.005181,0.309002
206,6.866667,0.022730,-0.002867,-0.008044,-0.999705,0.210971,-0.002274,0.300564,0.000647,0.255712,0.003380,0.305921,0.843926,0.220995,-0.005069,0.287611,0.894537,0.156206,-0.005134,0.308161,0.945241,0.256278,0.003582,0.306091,0.220626,-0.005238,0.287496,0.156021,-0.005240,0.308114
207,6.900000,0.034621,-0.007724,-0.007911,-0.999339,0.211024,-0.002309,0.298904,0.000612,0.255815,0.003448,0.303698,0.851238,0.220923,-0.005418,0.285927,0.903547,0.156333,-0.004957,0.307088,0.943657,0.256361,0.003636,0.303843,0.220581,-0.005570,0.285836,0.156142,-0.005069,0.307043
208,6.933333,0.030574,-0.014145,-0.007963,-0.999401,0.211136,-0.002320,0.298516,0.000592,0.255988,0.003383,0.302778,0.857308,0.220866,-0.005329,0.285387,0.907614,0.156554,-0.005015,0.307383,0.945908,0.256518,0.003554,0.302900,0.220527,-0.005460,0.285321,0.156374,-0.005126,0.307336
209,6.966667,0.021242,-0.018539,-0.008443,-0.999567,0.211214,-0.002580,0.298452,0.000597,0.256100,0.003066,0.302417,0.857947,0.220827,-0.005339,0.285183,0.901775,0.156715,-0.005467,0.307756,0.952103,0.256621,0.003247,0.302553,0.220475,-0.005490,0.285096,0.156555,-0.005564,0.307714
210,7.000000,0.025095,-0.022486,-0.008012,-0.999400,0.211268,-0.002559,0.297758,0.000602,0.256189,0.003076,0.301328,0.854691,0.220775,-0.005430,0.284436,0.901732,0.156841,-0.005324,0.307509,0.948486,0.256722,0.003265,0.301464,0.220429,-0.005591,0.284342,0.156663,-0.005422,0.307475
211,7.033333,0.030676,-0.026642,-0.008359,-0.999139,0.211343,-0.002571,0.296670,0.000583,0.256287,0.003135,0.299807,0.854691,0.220742,-0.005585,0.283304,0.901732,0.157000,-0.005264,0.306900,0.948486,0.256804,0.003312,0.299922,0.220402,-0.005728,0.283235,0.156834,-0.005367,0.306862
212,7.066667,0.031332,-0.030460,-0.008531,-0.999008,0.211373,-0.002727,0.296139,0.000587,0.256339,0.002990,0.298924,0.860383,0.220670,-0.005757,0.282705,0.906272,0.157110,-0.005413,0.306788,0.950192,0.256858,0.003176,0.299042,0.220326,-0.005911,0.282629,0.156945,-0.005514,0.306754
213,7.100000,0.027172,-0.033967,-0.008775,-0.999015,0.211407,-0.002729,0.296029,0.000596,0.256392,0.002967,0.298543,0.859155,0.220608,-0.005648,0.282505,0.903963,0.157221,-0.005505,0.307040,0.950899,0.256918,0.003165,0.298672,0.220263,-0.005823,0.282407,0.157049,-0.005600,0.307015
214,7.133333,0.027711,-0.036580,-0.009022,-0.998906,0.211426,-0.002709,0.295573,0.000600,0.256421,0.003006,0.297845,0.855571,0.220557,-0.005640,0.282005,0.900298,0.157299,-0.005495,0.306870,0.950504,0.256959,0.003196,0.297954,0.220211,-0.005792,0.281934,0.157117,-0.005602,0.306838
215,7.166667,0.032362,-0.036720,-0.009041,-0.998761,0.211403,-0.002663,0.295119,0.000577,0.256397,0.003091,0.297328,0.854810,0.220533,-0.005716,0.281576,0.903828,0.157280,-0.005363,0.306452,0.946451,0.256916,0.003275,0.297433,0.220205,-0.005867,0.281507,0.157101,-0.005467,0.306424
216,7.200000,0.031090,-0.036997,-0.008835,-0.998793,0.211387,-0.002577,0.295243,0.000571,0.256384,0.003147,0.297442,0.859735,0.220507,-0.005601,0.281688,0.907988,0.157268,-0.005277,0.306601,0.947703,0.256903,0.003323,0.297539,0.220183,-0.005739,0.281631,0.157085,-0.005385,0.306569
217,7.233333,0.026124,-0.037157,-0.009073,-0.998927,0.211391,-0.002631,0.295501,0.000588,0.256389,0.003076,0.297737,0.860937,0.220506,-0.005519,0.281912,0.910686,0.157277,-0.005449,0.306853,0.946173,0.256921,0.003264,0.297846,0.220172,-0.005672,0.281839,0.157090,-0.005555,0.306825
218,7.266667,0.029714,-0.037043,-0.008726,-0.998834,0.211392,-0.002591,0.295298,0.000579,0.256391,0.003112,0.297508,0.859561,0.220510,-0.005581,0.281734,0.908938,0.157274,-0.005305,0.306654,0.946811,0.256915,0.003290,0.297608,0.220179,-0.005722,0.281675,0.157093,-0.005413,0.306621
219,7.300000,0.032558,-0.037054,-0.009117,-0.998741,0.211386,-0.002604,0.295127,0.000584,0.256380,0.003157,0.297303,0.857878,0.220507,-0.005661,0.281579,0.907314,0.157271,-0.005307,0.306498,0.946112,0.256907,0.003342,0.297408,0.220174,-0.005811,0.281514,0.157087,-0.005415,0.306468
220,7.333333,0.029674,-0.037054,-0.008769,-0.998834,0.211385,-0.002599,0.295304,0.000580,0.256385,0.003108,0.297513,0.859773,0.220503,-0.005587,0.281739,0.908663,0.157268,-0.005318,0.306661,0.947227,0.256908,0.003285,0.297612,0.220170,-0.005725,0.281683,0.157090,-0.005426,0.306626
221,7.366667,0.029291,-0.036852,-0.008770,-0.998853,0.211379,-0.002561,0.295358,0.000589,0.256377,0.003144,0.297588,0.857001,0.220502,-0.005538,0.281794,0.907292,0.157257,-0.005288,0.306691,0.945639,0.256910,0.003326,0.297690,0.220165,-0.005681,0.281733,0.157072,-0.005397,0.306657
222,7.400000,0.032121,-0.036771,-0.008993,-0.998767,0.211371,-0.002581,0.295168,0.000577,0.256366,0.003166,0.297375,0.859728,0.220499,-0.005629,0.281623,0.908350,0.157249,-0.005280,0.306506,0.947186,0.256886,0.003349,0.297480,0.220171,-0.005777,0.281557,0.157068,-0.005386,0.306476
223,7.433333,0.031862,-0.036772,-0.008854,-0.998776,0.211372,-0.002558,0.295211,0.000576,0.256368,0.003174,0.297421,0.859895,0.220499,-0.005602,0.281664,0.909278,0.157249,-0.005247,0.306547,0.946476,0.256889,0.003354,0.297521,0.220171,-0.005746,0.281602,0.157066,-0.005355,0.306516
224,7.466667,0.029463,-0.036630,-0.008793,-0.998856,0.211366,-0.002563,0.295341,0.000588,0.256364,0.003146,0.297589,0.857482,0.220496,-0.005544,0.281782,0.907595,0.157240,-0.005290,0.306650,0.945851,0.256895,0.003327,0.297690,0.220159,-0.005685,0.281724,0.157056,-0.005400,0.306616
225,7.500000,0.031121,-0.036675,-0.008704,-0.998805,0.211367,-0.002553,0.295247,0.000579,0.256364,0.003161,0.297474,0.859389,0.220496,-0.005580,0.281697,0.908792,0.157241,-0.005240,0.306569,0.946638,0.256888,0.003340,0.297575,0.220165,-0.005722,0.281637,0.157059,-0.005347,0.306537
226,7.533333,0.032514,-0.036602,-0.008943,-0.998761,0.211361,-0.002565,0.295170,0.000579,0.256355,0.003181,0.297389,0.859389,0.220493,-0.005624,0.281631,0.908792,0.157234,-0.005252,0.306492,0.946638,0.256877,0.003364,0.297492,0.220164,-0.005772,0.281565,0.157051,-0.005359,0.306462
227,7.566667,0.030802,-0.036518,-0.008801,-0.998820,0.211363,-0.002535,0.295286,0.000590,0.256359,0.003185,0.297531,0.859101,0.220497,-0.005551,0.281737,0.908364,0.157234,-0.005239,0.306590,0.946452,0.256892,0.003371,0.297634,0.220160,-0.005698,0.281674,0.157049,-0.005348,0.306557
228,7.600000,0.030935,-0.036538,-0.008850,-0.998814,0.211361,-0.002533,0.295283,0.000589,0.256356,0.003192,0.297524,0.856530,0.220494,-0.005552,0.281735,0.906792,0.157232,-0.005240,0.306590,0.945553,0.256888,0.003376,0.297626,0.220158,-0.005697,0.281674,0.157047,-0.005350,0.306557
229,7.633333,0.032501,-0.036502,-0.008878,-0.998766,0.211356,-0.002556,0.295180,0.000581,0.256351,0.003185,0.297407,0.857025,0.220491,-0.005616,0.281642,0.907368,0.157227,-0.005236,0.306490,0.945528,0.256875,0.003367,0.297510,0.220160,-0.005762,0.281579,0.157046,-0.005344,0.306459
230,7.666667,0.031698,-0.036480,-0.008718,-0.998794,0.211356,-0.002541,0.295236,0.000579,0.256352,0.003179,0.297475,0.858931,0.220490,-0.005583,0.281694,0.908104,0.157226,-0.005219,0.306540,0.946653,0.256877,0.003357,0.297575,0.220162,-0.005725,0.281634,0.157041,-0.005328,0.306508
231,7.700000,0.030780,-0.036379,-0.008792,-0.998825,0.211355,-0.002537,0.295289,0.000587,0.256350,0.003182,0.297546,0.859117,0.220492,-0.005553,0.281743,0.909219,0.157223,-0.005241,0.306578,0.945955,0.256883,0.003365,0.297648,0.220158,-0.005697,0.281682,0.157036,-0.005351,0.306545
232,7.733333,0.032148,-0.036446,-0.008759,-0.998780,0.211352,-0.002538,0.295210,0.000577,0.256347,0.003189,0.297447,0.857094,0.220487,-0.005591,0.281671,0.907882,0.157221,-0.005212,0.306512,0.945054,0.256869,0.003370,0.297549,0.220159,-0.005735,0.281608,0.157038,-0.005320,0.306481
233,7.766667,0.032396,-0.036394,-0.008833,-0.998773,0.211349,-0.002539,0.295194,0.000579,0.256343,0.003197,0.297433,0.859296,0.220487,-0.005597,0.281658,0.908716,0.157217,-0.005217,0.306492,0.946558,0.256867,0.003377,0.297534,0.220156,-0.005740,0.281598,0.157036,-0.005325,0.306460
234,7.800000,0.031319,-0.036337,-0.008839,-0.998810,0.211351,-0.002523,0.295273,0.000588,0.256345,0.003205,0.297528,0.857031,0.220489,-0.005552,0.281731,0.907220,0.157218,-0.005222,0.306560,0.945637,0.256876,0.003390,0.297631,0.220154,-0.005698,0.281668,0.157033,-0.005331,0.306527
235,7.833333,0.031970,-0.036319,-0.008877,-0.998789,0.211350,-0.002522,0.295246,0.000588,0.256344,0.003214,0.297496,0.856842,0.220490,-0.005568,0.281708,0.907345,0.157217,-0.005213,0.306534,0.945281,0.256875,0.003400,0.297599,0.220155,-0.005715,0.281645,0.157030,-0.005323,0.306502
236,7.866667,0.032671,-0.036325,-0.008811,-0.998767,0.211345,-0.002540,0.295184,0.000578,0.256339,0.003196,0.297426,0.859501,0.220485,-0.005605,0.281651,0.909318,0.157212,-0.005211,0.306476,0.946049,0.256863,0.003376,0.297526,0.220156,-0.005747,0.281592,0.157029,-0.005320,0.306444
237,7.900000,0.031983,-0.036343,-0.008637,-0.998790,0.211345,-0.002530,0.295233,0.000578,0.256341,0.003185,0.297481,0.859414,0.220483,-0.005581,0.281695,0.908885,0.157211,-0.005195,0.306522,0.946451,0.256864,0.003365,0.297583,0.220154,-0.005725,0.281632,0.157028,-0.005302,0.306491
238,7.933333,0.031841,-0.036248,-0.008851,-0.998796,0.211344,-0.002524,0.295255,0.000591,0.256338,0.003209,0.297513,0.856466,0.220486,-0.005567,0.281718,0.906732,0.157209,-0.005215,0.306535,0.945571,0.256871,0.003395,0.297617,0.220149,-0.005714,0.281655,0.157024,-0.005325,0.306502
239,7.966667,0.032389,-0.036311,-0.008768,-0.998777,0.211344,-0.002530,0.295203,0.000580,0.256339,0.003201,0.297449,0.859085,0.220484,-0.005588,0.281668,0.909002,0.157210,-0.005201,0.306491,0.945990,0.256864,0.003380,0.297549,0.220153,-0.005729,0.281610,0.157027,-0.005310,0.306458
240,8.000000,0.032190,-0.036302,-0.008788,-0.998784,0.211342,-0.002532,0.295213,0.000580,0.256336,0.003199,0.297462,0.859109,0.220482,-0.005585,0.281677,0.909437,0.157208,-0.005209,0.306499,0.945542,0.256862,0.003376,0.297560,0.220152,-0.005724,0.281620,0.157023,-0.005320,0.306466
241,8.033333,0.031732,-0.036259,-0.008821,-0.998800,0.211346,-0.002519,0.295257,0.000589,0.256340,0.003211,0.297515,0.859109,0.220487,-0.005559,0.281719,0.909437,0.157211,-0.005208,0.306538,0.945542,0.256873,0.003398,0.297620,0.220153,-0.005708,0.281653,0.157023,-0.005318,0.306507
242,8.066667,0.031928,-0.036286,-0.008737,-0.998793,0.211341,-0.002527,0.295216,0.000578,0.256336,0.003197,0.297469,0.856391,0.220481,-0.005574,0.281678,0.907082,0.157207,-0.005204,0.306500,0.945079,0.256860,0.003375,0.297568,0.220152,-0.005713,0.281621,0.157022,-0.005313,0.306466
243,8.100000,0.032420,-0.036289,-0.008791,-0.998777,0.211338,-0.002530,0.295198,0.000576,0.256332,0.003203,0.297446,0.859449,0.220478,-0.005589,0.281664,0.909581,0.157204,-0.005203,0.306485,0.945829,0.256854,0.003383,0.297547,0.220152,-0.005732,0.281602,0.157019,-0.005311,0.306454
244,8.133333,0.032119,-0.036155,-0.008854,-0.998791,0.211337,-0.002514,0.295241,0.000591,0.256330,0.003222,0.297504,0.859642,0.220481,-0.005564,0.281707,0.909579,0.157200,-0.005201,0.306512,0.945973,0.256866,0.003408,0.297607,0.220146,-0.005710,0.281644,0.157010,-0.005312,0.306480
245,8.166667,0.033388,-0.035530,-0.008780,-0.998772,0.211313,-0.002489,0.295184,0.000597,0.256303,0.003252,0.297490,0.855891,0.220474,-0.005574,0.281670,0.907257,0.157162,-0.005147,0.306393,0.944481,0.256845,0.003439,0.297593,0.220136,-0.005720,0.281609,0.156970,-0.005260,0.306359
246,8.200000,0.040796,-0.030943,-0.008406,-0.998653,0.211149,-0.002312,0.295057,0.000609,0.256115,0.003470,0.297696,0.854517,0.220435,-0.005593,0.281675,0.906602,0.156895,-0.004811,0.305799,0.943646,0.256667,0.003656,0.297796,0.220089,-0.005731,0.281623,0.156701,-0.004933,0.305758
247,8.233333,0.048586,-0.024165,-0.007862,-0.998496,0.210867,-0.001750,0.295084,0.000602,0.255794,0.004075,0.298249,0.852160,0.220336,-0.005238,0.281883,0.906079,0.156471,-0.004086,0.305119,0.941794,0.256335,0.004265,0.298371,0.219996,-0.005396,0.281809,0.156286,-0.004197,0.305082
248,8.266667,0.062409,-0.015803,-0.007198,-0.997900,0.210628,-0.001419,0.294810,0.000614,0.255496,0.004509,0.298574,0.849865,0.220319,-0.005265,0.281873,0.905390,0.156070,-0.003499,0.303982,0.940154,0.256050,0.004706,0.298695,0.219979,-0.005416,0.281805,0.155871,-0.003624,0.303938
249,8.300000,0.071258,-0.014532,-0.007467,-0.997324,0.210584,-0.001519,0.294601,0.000583,0.255436,0.004519,0.298377,0.858598,0.220312,-0.005585,0.281759,0.911317,0.156004,-0.003492,0.303667,0.942390,0.255962,0.004700,0.298481,0.219983,-0.005709,0.281715,0.155819,-0.003620,0.303618
250,8.333333,0.074543,-0.009023,-0.008198,-0.997143,0.210524,-0.001637,0.295144,0.000601,0.255317,0.004532,0.299371,0.852663,0.220401,-0.005763,0.282436,0.905457,0.155852,-0.003681,0.303626,0.941288,0.255852,0.004744,0.299499,0.220069,-0.005925,0.282357,0.155657,-0.003804,0.303584
251,8.366667,0.068719,-0.003880,-0.006427,-0.997608,0.210451,-0.001490,0.296538,0.000617,0.255215,0.004497,0.301303,0.852319,0.220449,-0.005495,0.283886,0.903418,0.155689,-0.003473,0.304426,0.943419,0.255758,0.004691,0.301431,0.220092,-0.005629,0.283823,0.155512,-0.003602,0.304368
252,8.400000,0.057573,0.003736,-0.006552,-0.998313,0.210280,-0.001303,0.298874,0.000609,0.254959,0.004622,0.304445,0.853988,0.220473,-0.005013,0.286287,0.904949,0.155408,-0.003519,0.305890,0.943777,0.255496,0.004807,0.304582,0.220124,-0.005147,0.286218,0.155230,-0.003643,0.305830
253,8.433333,0.036984,0.013110,-0.006368,-0.999210,0.209934,-0.001413,0.302364,0.000605,0.254496,0.004299,0.309000,0.851246,0.220362,-0.004594,0.289825,0.908741,0.154945,-0.003942,0.308267,0.939184,0.255043,0.004471,0.309157,0.220035,-0.004729,0.289734,0.154740,-0.004059,0.308210
254,8.466667,0.012196,0.020904,-0.008081,-0.999674,0.209675,-0.001582,0.306198,0.000591,0.254102,0.003983,0.313787,0.852034,0.220305,-0.004093,0.293677,0.906721,0.154616,-0.004636,0.311131,0.940349,0.254633,0.004159,0.313982,0.220001,-0.004251,0.293530,0.154402,-0.004734,0.311090
255,8.500000,0.007382,0.031527,-0.006032,-0.999457,0.209651,-0.001798,0.308507,0.000590,0.253927,0.003526,0.317091,0.855160,0.220536,-0.004225,0.296190,0.907305,0.154491,-0.004694,0.312241,0.944707,0.254447,0.003683,0.317293,0.220222,-0.004364,0.296050,0.154297,-0.004788,0.312187
256,8.533333,0.015277,0.038618,-0.005804,-0.999120,0.209624,-0.002061,0.309286,0.000600,0.253777,0.003364,0.318417,0.855160,0.220681,-0.004689,0.297165,0.907305,0.154412,-0.004858,0.312275,0.944707,0.254297,0.003530,0.318631,0.220359,-0.004839,0.297021,0.154229,-0.004952,0.312218
257,8.566667,0.008825,0.040241,-0.006150,-0.999132,0.209551,-0.002146,0.309819,0.000587,0.253669,0.003215,0.319159,0.853509,0.220650,-0.004604,0.297701,0.904138,0.154334,-0.005049,0.312597,0.946708,0.254184,0.003373,0.319376,0.220345,-0.004748,0.297551,0.154141,-0.005140,0.312543
258,8.600000,0.012800,0.039249,-0.005693,-0.999131,0.209562,-0.002169,0.309251,0.000601,0.253704,0.003210,0.318463,0.854900,0.220634,-0.004737,0.297131,0.907777,0.154346,-0.004980,0.312158,0.944850,0.254217,0.003375,0.318677,0.220304,-0.004886,0.296984,0.154178,-0.005068,0.312101
259,8.633333,0.016655,0.041880,-0.006322,-0.998964,0.209473,-0.002302,0.308795,0.000600,0.253560,0.003194,0.318199,0.855117,0.220612,-0.004952,0.296754,0.902298,0.154246,-0.005149,0.311431,0.950391,0.254088,0.003356,0.318410,0.220297,-0.005095,0.296619,0.154050,-0.005250,0.311368
260,8.666667,0.012134,0.044912,-0.005928,-0.998900,0.209315,-0.002423,0.309132,0.000591,0.253347,0.002973,0.318851,0.852210,0.220525,-0.004967,0.297134,0.907211,0.154072,-0.005274,0.311409,0.942738,0.253854,0.003128,0.319054,0.220197,-0.005095,0.297006,0.153902,-0.005370,0.311343
261,8.700000,0.012437,0.050014,-0.006023,-0.998653,0.209074,-0.002486,0.308921,0.000564,0.253003,0.002928,0.319087,0.858076,0.220407,-0.005033,0.297041,0.906321,0.153812,-0.005352,0.310636,0.948463,0.253472,0.003082,0.319296,0.220091,-0.005167,0.296900,0.153670,-0.005435,0.310578
262,8.733333,0.014426,0.057452,-0.006368,-0.998224,0.208826,-0.002771,0.307880,0.000574,0.252595,0.002714,0.318678,0.866093,0.220337,-0.005357,0.296180,0.907099,0.153546,-0.005670,0.308782,0.956310,0.253087,0.002874,0.318902,0.220039,-0.005501,0.296029,0.153368,-0.005761,0.308720
263,8.766667,0.023642,0.063256,-0.005810,-0.997700,0.208653,-0.003119,0.306587,0.000584,0.252303,0.002480,0.317799,0.858859,0.220295,-0.005940,0.295073,0.903334,0.153360,-0.005896,0.306890,0.951362,0.252785,0.002657,0.318034,0.219983,-0.006098,0.294906,0.153197,-0.005983,0.306829
264,8.800000,0.023895,0.068027,-0.005385,-0.997383,0.208294,-0.002928,0.306130,0.000554,0.251838,0.002647,0.317758,0.868456,0.220044,-0.005761,0.294729,0.908373,0.152999,-0.005669,0.305904,0.956632,0.252289,0.002807,0.317977,0.219737,-0.005897,0.294582,0.152862,-0.005754,0.305840
265,8.833333,0.017023,0.074612,-0.006553,-0.997046,0.207710,-0.003049,0.305958,0.000592,0.251079,0.002519,0.318228,0.857430,0.219618,-0.005686,0.294674,0.903705,0.152434,-0.005980,0.304971,0.950585,0.251565,0.002688,0.318473,0.219303,-0.005834,0.294509,0.152273,-0.006070,0.304901
266,8.866667,0.024117,0.078380,-0.005822,-0.996615,0.207540,-0.003089,0.305245,0.000603,0.250826,0.002550,0.317770,0.856188,0.219528,-0.005911,0.294091,0.902342,0.152265,-0.005905,0.303873,0.950381,0.251318,0.002722,0.318013,0.219199,-0.006054,0.293936,0.152111,-0.006001,0.303795
267,8.900000,0.022055,0.083431,-0.005337,-0.996255,0.207142,-0.003079,0.304682,0.000581,0.250302,0.002489,0.317669,0.863714,0.219242,-0.005859,0.293638,0.903776,0.151884,-0.005866,0.302739,0.956385,0.250765,0.002650,0.317907,0.218917,-0.005993,0.293482,0.151753,-0.005955,0.302664
268,8.933333,0.025995,0.086508,-0.005253,-0.995898,0.206909,-0.003011,0.304057,0.000595,0.249990,0.002630,0.317269,0.858579,0.219074,-0.005885,0.293111,0.906382,0.151661,-0.005777,0.301791,0.948166,0.250480,0.002787,0.317505,0.218748,-0.006005,0.292971,0.151505,-0.005881,0.301702
269,8.966667,0.026226,0.089000,-0.004899,-0.995674,0.206821,-0.002934,0.303571,0.000585,0.249839,0.002685,0.316997,0.859982,0.219040,-0.005821,0.292688,0.904314,0.151584,-0.005668,0.301029,0.951626,0.250309,0.002857,0.317249,0.218729,-0.005965,0.292518,0.151430,-0.005757,0.300954
270,9.000000,0.028574,0.091745,-0.004320,-0.995363,0.206729,-0.002998,0.303095,0.000593,0.249679,0.002622,0.316734,0.857193,0.219004,-0.005951,0.292293,0.903485,0.151503,-0.005664,0.300257,0.950025,0.250157,0.002799,0.316994,0.218692,-0.006098,0.292120,0.151344,-0.005758,0.300179
271,9.033333,0.027815,0.093268,-0.004132,-0.995244,0.206673,-0.002943,0.302843,0.000570,0.249582,0.002649,0.316623,0.857193,0.218980,-0.005881,0.292074,0.903485,0.151455,-0.005597,0.299832,0.950025,0.250037,0.002825,0.316882,0.218687,-0.006037,0.291892,0.151303,-0.005681,0.299764
272,9.066667,0.029743,0.094071,-0.003426,-0.995115,0.206606,-0.002856,0.302476,0.000563,0.249502,0.002714,0.316307,0.861973,0.218927,-0.005855,0.291739,0.905297,0.151390,-0.005426,0.299382,0.953302,0.249956,0.002874,0.316548,0.218626,-0.005986,0.291583,0.151242,-0.005515,0.299304
273,9.100000,0.034776,0.094460,-0.003368,-0.994915,0.206600,-0.002753,0.302123,0.000568,0.249490,0.002911,0.315935,0.865518,0.218927,-0.005872,0.291427,0.909183,0.151384,-0.005297,0.299008,0.952700,0.249957,0.003072,0.316175,0.218629,-0.006000,0.291277,0.151220,-0.005396,0.298925
