Frame,Time (Seconds),X,Y,Z
617,20.566667,0.391215,-0.001936,0.240814
618,20.6,0.39124,-0.002057,0.241362
619,20.633333,0.39127,-0.00208,0.241604
620,20.666667,0.391289,-0.002114,0.24217
621,20.7,0.391273,-0.002058,0.242638
622,20.733333,0.391264,-0.002106,0.243193
623,20.766667,0.391249,-0.002045,0.243986
624,20.8,0.391233,-0.001973,0.244762
625,20.833333,0.391222,-0.001943,0.245359
626,20.866667,0.391238,-0.001905,0.245642
627,20.9,0.391237,-0.001897,0.245618
628,20.933333,0.391234,-0.001876,0.245577
629,20.966667,0.391232,-0.001885,0.245652
630,21,0.391228,-0.001871,0.245627
631,21.033333,0.391228,-0.001869,0.245623
632,21.066667,0.391232,-0.001867,0.245675
633,21.1,0.391222,-0.001865,0.245639
634,21.133333,0.391222,-0.001864,0.245645
635,21.166667,0.391221,-0.001859,0.245661
636,21.2,0.391214,-0.001859,0.245653
637,21.233333,0.391213,-0.001856,0.245662
638,21.266667,0.391213,-0.001861,0.24567
639,21.3,0.391214,-0.001848,0.245658
640,21.333333,0.391214,-0.001851,0.24567
641,21.366667,0.391212,-0.001849,0.245669
642,21.4,0.391211,-0.001854,0.245671
643,21.433333,0.391209,-0.001846,0.245672
644,21.466667,0.391208,-0.001852,0.245673
645,21.5,0.391208,-0.001845,0.245675
646,21.533333,0.39121,-0.001846,0.245676
647,21.566667,0.391206,-0.001845,0.245675
648,21.6,0.391207,-0.001847,0.245679
649,21.633333,0.391208,-0.001841,0.245679
650,21.666667,0.391204,-0.001848,0.245682
651,21.7,0.391204,-0.001846,0.245681
652,21.733333,0.391203,-0.00184,0.245678
653,21.766667,0.391203,-0.001846,0.245679
654,21.8,0.391202,-0.001846,0.245683
655,21.833333,0.391203,-0.001842,0.245685
656,21.866667,0.391185,-0.001828,0.245706
657,21.9,0.391151,-0.00177,0.245795
658,21.933333,0.39109,-0.001651,0.246001
659,21.966667,0.390945,-0.001512,0.246168
660,22,0.390821,-0.001364,0.246522
661,22.033333,0.390661,-0.001261,0.246875
662,22.066667,0.390375,-0.0012,0.246873
663,22.1,0.390124,-0.001272,0.246293
664,22.133333,0.389767,-0.001298,0.24547
665,22.166667,0.388997,-0.001207,0.244661
666,22.2,0.388156,-0.001184,0.243391
667,22.233333,0.387239,-0.001166,0.241152
668,22.266667,0.386209,-0.001437,0.237917
669,22.3,0.385114,-0.001732,0.234783
670,22.333333,0.384711,-0.001091,0.233068
671,22.366667,0.384377,-0.001187,0.23281
672,22.4,0.384343,-0.001716,0.233949
673,22.433333,0.384496,-0.001485,0.235074
674,22.466667,0.384452,-0.001778,0.235926
675,22.5,0.384539,-0.001716,0.2366
676,22.533333,0.384592,-0.001764,0.237311
677,22.566667,0.38466,-0.001904,0.238026
678,22.6,0.384712,-0.001838,0.23842
679,22.633333,0.384768,-0.001909,0.238853
680,22.666667,0.38482,-0.001909,0.239314
681,22.7,0.384888,-0.00191,0.239736
682,22.733333,0.384952,-0.001879,0.240214
683,22.766667,0.38508,-0.001882,0.240945
684,22.8,0.385189,-0.001785,0.241563
685,22.833333,0.385251,-0.00181,0.241867
686,22.866667,0.385234,-0.001764,0.241776
687,22.9,0.385236,-0.001768,0.241775
688,22.933333,0.385244,-0.001757,0.241813
689,22.966667,0.385243,-0.001769,0.241797
690,23,0.385248,-0.00176,0.241812
691,23.033333,0.385247,-0.001762,0.241826
692,23.066667,0.385245,-0.001758,0.241818
693,23.1,0.385248,-0.001761,0.241828
694,23.133333,0.385249,-0.001761,0.241839
695,23.166667,0.385254,-0.001759,0.241853
696,23.2,0.385253,-0.001752,0.241852
697,23.233333,0.385254,-0.001756,0.241852
698,23.266667,0.38526,-0.001756,0.241859
699,23.3,0.385261,-0.001752,0.241863
700,23.333333,0.385259,-0.001756,0.24186
701,23.366667,0.38526,-0.001751,0.241859
702,23.4,0.385261,-0.001751,0.241869
703,23.433333,0.385262,-0.001751,0.241869
704,23.466667,0.385266,-0.001756,0.241866
705,23.5,0.385263,-0.001751,0.241867
706,23.533333,0.385263,-0.001752,0.241872
707,23.566667,0.385265,-0.001752,0.241873
708,23.6,0.385267,-0.001747,0.241871
709,23.633333,0.385265,-0.001757,0.241874
710,23.666667,0.385266,-0.001751,0.241878
711,23.7,0.385268,-0.001749,0.241877
712,23.733333,0.385267,-0.001756,0.241877
713,23.766667,0.385269,-0.001749,0.241877
714,23.8,0.385281,-0.001748,0.241898
715,23.833333,0.385337,-0.001697,0.241971
716,23.866667,0.385415,-0.001599,0.241974
717,23.9,0.385492,-0.001539,0.241856
718,23.933333,0.385687,-0.001297,0.241594
719,23.966667,0.385706,-0.001326,0.241589
720,24,0.38578,-0.001429,0.241544
721,24.033333,0.385845,-0.001278,0.241121
722,24.066667,0.385836,-0.001327,0.240091
723,24.1,0.38559,-0.001329,0.237752
724,24.133333,0.385095,-0.001641,0.234432
725,24.166667,0.384889,-0.001619,0.231581
726,24.2,0.384836,-0.001367,0.229639
727,24.233333,0.384878,-0.001346,0.229193
728,24.266667,0.385038,-0.001701,0.22977
729,24.3,0.385134,-0.001582,0.230416
730,24.333333,0.385213,-0.001766,0.231225
731,24.366667,0.385259,-0.001764,0.231695
732,24.4,0.38534,-0.001763,0.232317
733,24.433333,0.385418,-0.002063,0.233205
734,24.466667,0.385453,-0.002022,0.233459
735,24.5,0.385513,-0.002104,0.233834
736,24.533333,0.385488,-0.002135,0.234441
737,24.566667,0.385497,-0.002091,0.234824
738,24.6,0.385503,-0.002076,0.235466
739,24.633333,0.385462,-0.002026,0.236387
740,24.666667,0.385445,-0.001927,0.237093
741,24.7,0.385449,-0.001936,0.237677
742,24.733333,0.385438,-0.001872,0.23783
743,24.766667,0.38543,-0.001864,0.237758
744,24.8,0.385442,-0.001871,0.23776
745,24.833333,0.385424,-0.001849,0.23782
746,24.866667,0.38542,-0.00185,0.237793
747,24.9,0.38542,-0.001842,0.237792
748,24.933333,0.385416,-0.001848,0.237824
749,24.966667,0.385414,-0.001839,0.237806
750,25,0.385412,-0.001845,0.237812
751,25.033333,0.385411,-0.001835,0.237819
752,25.066667,0.385412,-0.001834,0.237819
753,25.1,0.385408,-0.001829,0.237823
754,25.133333,0.385401,-0.001835,0.237825
755,25.166667,0.385399,-0.001836,0.237828
756,25.2,0.3854,-0.001833,0.237833
757,25.233333,0.385398,-0.001833,0.237831
758,25.266667,0.385397,-0.001828,0.237831
759,25.3,0.385395,-0.001832,0.237839
760,25.333333,0.385396,-0.001823,0.237837
761,25.366667,0.385396,-0.001826,0.237833
762,25.4,0.385394,-0.001825,0.237842
763,25.433333,0.385395,-0.001823,0.237844
764,25.466667,0.385392,-0.001825,0.237842
765,25.5,0.385392,-0.001825,0.237839
766,25.533333,0.385391,-0.001821,0.237843
767,25.566667,0.38539,-0.001827,0.237848
768,25.6,0.38539,-0.001824,0.237845
769,25.633333,0.385392,-0.001822,0.237841
770,25.666667,0.385389,-0.001822,0.237848
771,25.7,0.385386,-0.001821,0.237852
772,25.733333,0.385371,-0.001806,0.237882
773,25.766667,0.385309,-0.001724,0.237989
774,25.8,0.385224,-0.001607,0.238146
775,25.833333,0.385068,-0.001404,0.238403
776,25.866667,0.384912,-0.001302,0.238858
777,25.9,0.384739,-0.001277,0.239196
778,25.933333,0.384466,-0.001199,0.238965
779,25.966667,0.384133,-0.00131,0.238243
780,26,0.383555,-0.001258,0.237321
781,26.033333,0.382762,-0.001229,0.236244
782,26.066667,0.381837,-0.001173,0.234554
783,26.1,0.380791,-0.001279,0.231923
784,26.133333,0.379684,-0.001576,0.228366
785,26.166667,0.37903,-0.001488,0.226149
786,26.2,0.378454,-0.001031,0.224949
787,26.233333,0.378282,-0.001436,0.225171
788,26.266667,0.378388,-0.001597,0.22643
789,26.3,0.378467,-0.001564,0.227652
790,26.333333,0.378572,-0.001886,0.228536
791,26.366667,0.378537,-0.001578,0.228868
792,26.4,0.378624,-0.001839,0.22974
793,26.433333,0.378731,-0.001826,0.23039
794,26.466667,0.378726,-0.001873,0.230768
795,26.5,0.37879,-0.001923,0.231241
796,26.533333,0.378864,-0.001955,0.231641
797,26.566667,0.378917,-0.001943,0.232049
798,26.6,0.378997,-0.001887,0.232573
799,26.633333,0.379149,-0.001822,0.233341
800,26.666667,0.379271,-0.001774,0.233947
801,26.7,0.379297,-0.001735,0.234069
802,26.733333,0.379272,-0.00173,0.23392
803,26.766667,0.379286,-0.00172,0.233991
804,26.8,0.379298,-0.001711,0.234051
805,26.833333,0.379297,-0.001721,0.234025
806,26.866667,0.379297,-0.00171,0.234034
807,26.9,0.379296,-0.00171,0.23405
808,26.933333,0.379294,-0.00171,0.234038
809,26.966667,0.379296,-0.001705,0.234047
810,27,0.379297,-0.001706,0.234059
811,27.033333,0.379299,-0.001704,0.234069
812,27.066667,0.379302,-0.001697,0.23407
813,27.1,0.379302,-0.001702,0.234075
814,27.133333,0.379302,-0.001696,0.234073
815,27.166667,0.379304,-0.001703,0.234087
816,27.2,0.379305,-0.001699,0.234084
817,27.233333,0.379305,-0.001697,0.234082
818,27.266667,0.379304,-0.001695,0.234088
819,27.3,0.379307,-0.001698,0.234091
820,27.333333,0.379308,-0.001699,0.234091
821,27.366667,0.379305,-0.0017,0.234092
822,27.4,0.379309,-0.001692,0.234099
823,27.433333,0.37931,-0.001699,0.234097
824,27.466667,0.379309,-0.001698,0.234094
825,27.5,0.379309,-0.001696,0.2341
826,27.533333,0.379309,-0.001697,0.234104
827,27.566667,0.379311,-0.001697,0.234097
828,27.6,0.37931,-0.001693,0.234101
829,27.633333,0.379314,-0.001696,0.234111
830,27.666667,0.379349,-0.001691,0.23417
831,27.7,0.379446,-0.001636,0.234209
832,27.733333,0.379544,-0.001546,0.234178
833,27.766667,0.37966,-0.001446,0.234061
834,27.8,0.379774,-0.001266,0.233963
835,27.833333,0.379805,-0.001421,0.233975
836,27.866667,0.379823,-0.001384,0.233766
837,27.9,0.379923,-0.001276,0.233115
838,27.933333,0.379877,-0.001303,0.231808
839,27.966667,0.379593,-0.001405,0.229367
840,28,0.379032,-0.001593,0.226027
841,28.033333,0.378815,-0.001528,0.223035
842,28.066667,0.378739,-0.001435,0.221327
843,28.1,0.378781,-0.001431,0.221202
844,28.133333,0.37893,-0.001678,0.222071
845,28.166667,0.378996,-0.001579,0.222761
846,28.2,0.379071,-0.001716,0.223277
847,28.233333,0.379172,-0.00172,0.223723
848,28.266667,0.379272,-0.001897,0.224622
849,28.3,0.379314,-0.002061,0.225356
850,28.333333,0.379346,-0.001928,0.225535
851,28.366667,0.379373,-0.002053,0.226075
852,28.4,0.37938,-0.002052,0.226583
853,28.433333,0.379356,-0.001967,0.227022
854,28.466667,0.379369,-0.001957,0.227883
855,28.5,0.379308,-0.001899,0.228758
856,28.533333,0.379342,-0.001914,0.229491
857,28.566667,0.37932,-0.001813,0.229833
858,28.6,0.379305,-0.001804,0.229831
859,28.633333,0.379298,-0.001779,0.229749
860,28.666667,0.379295,-0.001783,0.229823
861,28.7,0.379292,-0.00177,0.229827
862,28.733333,0.379292,-0.001782,0.229796
863,28.766667,0.379288,-0.001766,0.229825
864,28.8,0.379287,-0.001767,0.229834
865,28.833333,0.379285,-0.001767,0.229813
866,28.866667,0.379284,-0.001761,0.229833
867,28.9,0.379283,-0.00176,0.229832
868,28.933333,0.379279,-0.001758,0.229823
869,28.966667,0.379277,-0.001754,0.229842
870,29,0.379276,-0.001752,0.229838
871,29.033333,0.379276,-0.001754,0.229831
872,29.066667,0.379274,-0.001747,0.229845
873,29.1,0.379272,-0.001754,0.229849
874,29.133333,0.379272,-0.001748,0.22984
875,29.166667,0.379275,-0.001748,0.229845
876,29.2,0.379271,-0.001754,0.22985
877,29.233333,0.379269,-0.001746,0.229848
878,29.266667,0.379268,-0.001743,0.229848
879,29.3,0.379268,-0.001746,0.229849
880,29.333333,0.379268,-0.001749,0.229853
881,29.366667,0.37927,-0.00175,0.229856
882,29.4,0.379268,-0.001745,0.229851
883,29.433333,0.379262,-0.001746,0.229854
884,29.466667,0.379265,-0.001746,0.22986
885,29.5,0.379269,-0.001748,0.229857
886,29.533333,0.379262,-0.001741,0.229852
887,29.566667,0.379258,-0.001738,0.229869
888,29.6,0.379231,-0.001703,0.229914
889,29.633333,0.379182,-0.00166,0.230032
890,29.666667,0.379087,-0.001515,0.23022
891,29.7,0.378899,-0.001322,0.230543
892,29.733333,0.378804,-0.001157,0.230955
893,29.766667,0.378473,-0.001193,0.231135
894,29.8,0.378209,-0.00117,0.230644
895,29.833333,0.377842,-0.00121,0.229878
896,29.866667,0.377147,-0.001155,0.229141
897,29.9,0.376267,-0.001154,0.228088
898,29.933333,0.37531,-0.001155,0.226166
899,29.966667,0.37418,-0.001318,0.223328
900,30,0.372979,-0.001605,0.219598
901,30.033333,0.372406,-0.001293,0.217601
902,30.066667,0.371837,-0.001024,0.216618
903,30.1,0.371842,-0.001533,0.217447
904,30.133333,0.37204,-0.001609,0.219056
905,30.166667,0.372024,-0.001682,0.219916
906,30.2,0.372166,-0.001776,0.220536
907,30.233333,0.37212,-0.001646,0.221088
908,30.266667,0.372277,-0.001861,0.222067
909,30.3,0.372343,-0.001815,0.222518
910,30.333333,0.37241,-0.001877,0.222956
911,30.366667,0.372463,-0.001856,0.223469
912,30.4,0.372539,-0.001897,0.223896
913,30.433333,0.372624,-0.001826,0.224364
914,30.466667,0.372818,-0.001875,0.225191
915,30.5,0.372978,-0.00173,0.225965
916,30.533333,0.373065,-0.001783,0.22636
917,30.566667,0.373029,-0.001683,0.226103
918,30.6,0.373019,-0.001725,0.226009
919,30.633333,0.373037,-0.001709,0.22618
920,30.666667,0.373041,-0.001724,0.226199
921,30.7,0.373025,-0.001694,0.226084
922,30.733333,0.373034,-0.001729,0.226148
923,30.766667,0.373035,-0.001705,0.226162
924,30.8,0.373032,-0.001721,0.226131
925,30.833333,0.37303,-0.001698,0.226142
926,30.866667,0.373033,-0.001723,0.226158
927,30.9,0.373029,-0.001706,0.226142
928,30.933333,0.373032,-0.001718,0.226152
929,30.966667,0.373029,-0.001705,0.226145
930,31,0.373025,-0.001717,0.226152
931,31.033333,0.373029,-0.001706,0.22616
932,31.066667,0.373035,-0.001718,0.226172
933,31.1,0.373031,-0.001702,0.226171
934,31.133333,0.373032,-0.001716,0.22618
935,31.166667,0.373035,-0.001707,0.226187
936,31.2,0.373035,-0.001715,0.226194
937,31.233333,0.373034,-0.00171,0.226193
938,31.266667,0.373034,-0.001713,0.226206
939,31.3,0.373039,-0.001708,0.226222
940,31.333333,0.373041,-0.001709,0.226226
941,31.366667,0.373042,-0.001708,0.226233
942,31.4,0.373049,-0.001712,0.226247
943,31.433333,0.373045,-0.001708,0.226241
944,31.466667,0.373049,-0.001714,0.226254
945,31.5,0.373069,-0.001708,0.226287
946,31.533333,0.373148,-0.00169,0.226373
947,31.566667,0.373216,-0.001582,0.226404
948,31.6,0.373305,-0.001497,0.226309
949,31.633333,0.373533,-0.00124,0.226075
950,31.666667,0.373565,-0.001288,0.226021
951,31.7,0.373636,-0.001434,0.225992
952,31.733333,0.373693,-0.001257,0.225564
953,31.766667,0.373729,-0.001313,0.224625
954,31.8,0.373579,-0.001294,0.222525
955,31.833333,0.373,-0.001571,0.219373
956,31.866667,0.372637,-0.001602,0.215895
957,31.9,0.372449,-0.001377,0.213837
958,31.933333,0.372499,-0.001306,0.21317
959,31.966667,0.372696,-0.00163,0.213602
960,32,0.372754,-0.001623,0.214376
961,32.033333,0.372887,-0.001696,0.215084
962,32.066667,0.372977,-0.001724,0.215584
963,32.1,0.373039,-0.00176,0.216188
964,32.133333,0.373127,-0.001974,0.217158
965,32.166667,0.373202,-0.001977,0.217563
966,32.2,0.373233,-0.002009,0.217887
967,32.233333,0.373231,-0.00205,0.218504
968,32.266667,0.373234,-0.002048,0.218981
969,32.3,0.373246,-0.001976,0.219551
970,32.333333,0.37321,-0.001993,0.220464
971,32.366667,0.373176,-0.00184,0.221283
972,32.4,0.373216,-0.001861,0.222013
973,32.433333,0.373212,-0.00181,0.222242
974,32.466667,0.373195,-0.001792,0.222075
975,32.5,0.373189,-0.001779,0.22203
976,32.533333,0.373195,-0.001788,0.222154
977,32.566667,0.373194,-0.00179,0.22212
978,32.6,0.373183,-0.001766,0.222075
979,32.633333,0.373185,-0.001779,0.222137
980,32.666667,0.373181,-0.001776,0.22212
981,32.7,0.373179,-0.001769,0.222089
982,32.733333,0.373186,-0.001768,0.222129
983,32.766667,0.373176,-0.001765,0.222124
984,32.8,0.373174,-0.00176,0.222101
985,32.833333,0.373176,-0.001765,0.222134
986,32.866667,0.373174,-0.001762,0.222128
987,32.9,0.37317,-0.00176,0.22211
988,32.933333,0.373171,-0.001756,0.222133
989,32.966667,0.373173,-0.001757,0.222137
990,33,0.373168,-0.001754,0.222114
991,33.033333,0.373168,-0.001755,0.222134
992,33.066667,0.373171,-0.001753,0.22214
993,33.1,0.373165,-0.001754,0.222125
994,33.133333,0.373166,-0.00175,0.222131
995,33.166667,0.373169,-0.001755,0.222141
996,33.2,0.373168,-0.00175,0.222128
997,33.233333,0.373164,-0.001754,0.22213
998,33.266667,0.373167,-0.001747,0.222139
999,33.3,0.373168,-0.00175,0.222135
1000,33.333333,0.373167,-0.001746,0.222131
1001,33.366667,0.373169,-0.001749,0.222139
1002,33.4,0.373162,-0.001744,0.222143
1003,33.433333,0.373146,-0.001735,0.222158
1004,33.466667,0.373102,-0.00167,0.222238
1005,33.5,0.373014,-0.001506,0.222347
1006,33.533333,0.37285,-0.001389,0.222655
1007,33.566667,0.372707,-0.00123,0.223104
1008,33.6,0.372558,-0.001198,0.223422
1009,33.633333,0.372262,-0.001104,0.223096
1010,33.666667,0.371902,-0.001192,0.222229
1011,33.7,0.371362,-0.001154,0.221215
1012,33.733333,0.370507,-0.001193,0.220304
1013,33.766667,0.369615,-0.001183,0.218853
1014,33.8,0.368644,-0.001182,0.216679
1015,33.833333,0.367579,-0.001377,0.213712
1016,33.866667,0.366484,-0.001616,0.210932
1017,33.9,0.366149,-0.00108,0.209326
1018,33.933333,0.36594,-0.001097,0.209039
1019,33.966667,0.365947,-0.001564,0.210358
1020,34,0.366166,-0.001616,0.211777
1021,34.033333,0.366114,-0.001662,0.212369
1022,34.066667,0.366211,-0.001708,0.213052
1023,34.1,0.366339,-0.001753,0.213834
1024,34.133333,0.366418,-0.001858,0.21448
1025,34.166667,0.366487,-0.001795,0.214881
1026,34.2,0.366567,-0.001895,0.215366
1027,34.233333,0.366625,-0.00188,0.215802
1028,34.266667,0.366702,-0.001827,0.216209
1029,34.3,0.366882,-0.001843,0.216975
1030,34.333333,0.367081,-0.001754,0.217896
1031,34.366667,0.367226,-0.001769,0.218456
1032,34.4,0.36722,-0.001709,0.21836
1033,34.433333,0.367179,-0.001727,0.218114
1034,34.466667,0.36721,-0.001718,0.21823
1035,34.5,0.367224,-0.001729,0.218364
1036,34.533333,0.367208,-0.001723,0.218262
1037,34.566667,0.367207,-0.001728,0.218248
1038,34.6,0.367217,-0.001725,0.218323
1039,34.633333,0.367211,-0.001721,0.218287
1040,34.666667,0.367213,-0.001722,0.21828
1041,34.7,0.367219,-0.001728,0.218307
1042,34.733333,0.367215,-0.001722,0.218303
1043,34.766667,0.367218,-0.001727,0.218309
1044,34.8,0.367222,-0.001714,0.218332
1045,34.833333,0.367226,-0.001713,0.21835
1046,34.866667,0.367226,-0.001721,0.218348
1047,34.9,0.36723,-0.001716,0.218352
1048,34.933333,0.367232,-0.001716,0.218364
1049,34.966667,0.367231,-0.001717,0.218378
1050,35,0.36723,-0.001705,0.218386
1051,35.033333,0.367235,-0.001707,0.218393
1052,35.066667,0.367239,-0.001709,0.218393
1053,35.1,0.367237,-0.001705,0.218406
1054,35.133333,0.367237,-0.001701,0.218402
1055,35.166667,0.36724,-0.00171,0.218401
1056,35.2,0.36724,-0.001705,0.218409
1057,35.233333,0.367244,-0.0017,0.218412
1058,35.266667,0.36724,-0.001702,0.218412
1059,35.3,0.367238,-0.001699,0.218409
1060,35.333333,0.367248,-0.001697,0.218418
1061,35.366667,0.367275,-0.001692,0.218486
1062,35.4,0.367386,-0.001634,0.218539
1063,35.433333,0.367497,-0.001496,0.218512
1064,35.466667,0.367612,-0.001391,0.218396
1065,35.5,0.367698,-0.001206,0.218185
1066,35.533333,0.367718,-0.001371,0.218156
1067,35.566667,0.367738,-0.001345,0.217935
1068,35.6,0.367892,-0.001233,0.217381
1069,35.633333,0.367867,-0.001339,0.216196
1070,35.666667,0.367546,-0.001281,0.213649
1071,35.7,0.366882,-0.001569,0.210347
1072,35.733333,0.366655,-0.001442,0.207099
1073,35.766667,0.366469,-0.001303,0.204972
1074,35.8,0.366596,-0.001155,0.20447
1075,35.833333,0.366861,-0.001539,0.205177
1076,35.866667,0.366919,-0.001638,0.206287
1077,35.9,0.367022,-0.001673,0.206733
1078,35.933333,0.367129,-0.001656,0.207116
1079,35.966667,0.367295,-0.001781,0.207945
1080,36,0.367389,-0.002045,0.208785
1081,36.033333,0.36741,-0.001919,0.209043
1082,36.066667,0.367427,-0.001995,0.209529
1083,36.1,0.367439,-0.001966,0.210081
1084,36.133333,0.367427,-0.001988,0.210602
1085,36.166667,0.36737,-0.001921,0.211268
1086,36.2,0.367388,-0.001898,0.212043
1087,36.233333,0.367421,-0.001814,0.21279
1088,36.266667,0.367427,-0.00176,0.213448
1089,36.3,0.367441,-0.001728,0.213656
1090,36.333333,0.367429,-0.001708,0.213476
1091,36.366667,0.367423,-0.001701,0.21344
1092,36.4,0.367427,-0.001706,0.213591
1093,36.433333,0.367421,-0.001708,0.21354
1094,36.466667,0.367417,-0.001686,0.213467
1095,36.5,0.367418,-0.001704,0.213564
1096,36.533333,0.367414,-0.0017,0.213553
1097,36.566667,0.367411,-0.001681,0.213483
1098,36.6,0.367412,-0.001693,0.213546
1099,36.633333,0.367412,-0.001694,0.213561
1100,36.666667,0.367405,-0.001679,0.213501
1101,36.7,0.367403,-0.001687,0.213537
1102,36.733333,0.367404,-0.001682,0.213566
1103,36.766667,0.367403,-0.00168,0.213524
1104,36.8,0.367402,-0.00168,0.213529
1105,36.833333,0.367399,-0.001683,0.213564
1106,36.866667,0.367399,-0.001678,0.213541
1107,36.9,0.367397,-0.001677,0.213538
1108,36.933333,0.367398,-0.001675,0.213555
1109,36.966667,0.367399,-0.001673,0.213548
1110,37,0.367399,-0.001672,0.213542
1111,37.033333,0.367395,-0.001673,0.213558
1112,37.066667,0.367396,-0.001676,0.213551
1113,37.1,0.367397,-0.001674,0.213546
1114,37.133333,0.367396,-0.001673,0.213562
1115,37.166667,0.367393,-0.001672,0.213555
1116,37.2,0.367393,-0.001667,0.21355
1117,37.233333,0.367394,-0.001672,0.213562
1118,37.266667,0.367395,-0.001676,0.21356
1119,37.3,0.367356,-0.001637,0.213578
1120,37.333333,0.367305,-0.001578,0.213654
1121,37.366667,0.367195,-0.001418,0.213792
1122,37.4,0.367028,-0.001317,0.214236
1123,37.433333,0.366894,-0.001183,0.214656
1124,37.466667,0.366668,-0.001163,0.214769
1125,37.5,0.366338,-0.001089,0.214264
1126,37.533333,0.365983,-0.001146,0.213372
1127,37.566667,0.365372,-0.001074,0.212463
1128,37.6,0.364511,-0.001153,0.211628
1129,37.633333,0.363566,-0.001126,0.209944
1130,37.666667,0.36254,-0.001211,0.207409
1131,37.7,0.361361,-0.001524,0.204049
1132,37.733333,0.360621,-0.001492,0.201783
1133,37.766667,0.359932,-0.001009,0.200745
1134,37.8,0.360002,-0.001525,0.201383
1135,37.833333,0.36017,-0.00155,0.202762
1136,37.866667,0.360182,-0.001606,0.203721
1137,37.9,0.360331,-0.001796,0.204417
1138,37.933333,0.360296,-0.001593,0.204892
1139,37.966667,0.36045,-0.001864,0.205846
1140,38,0.360564,-0.001772,0.206386
1141,38.033333,0.360618,-0.001862,0.206799
1142,38.066667,0.360702,-0.001846,0.207281
1143,38.1,0.360809,-0.001902,0.207758
1144,38.133333,0.360925,-0.001827,0.208323
1145,38.166667,0.361127,-0.001845,0.209169
1146,38.2,0.361341,-0.001712,0.20999
1147,38.233333,0.361462,-0.001739,0.2105
1148,38.266667,0.361455,-0.001674,0.210369
1149,38.3,0.361432,-0.001671,0.210145
1150,38.333333,0.361449,-0.001675,0.210282
1151,38.366667,0.361463,-0.001689,0.210394
1152,38.4,0.361448,-0.001667,0.210288
1153,38.433333,0.361446,-0.001673,0.21029
1154,38.466667,0.361454,-0.001686,0.21036
1155,38.5,0.361455,-0.001672,0.210324
1156,38.533333,0.361456,-0.001675,0.210331
1157,38.566667,0.361463,-0.001674,0.210365
1158,38.6,0.361474,-0.001668,0.210387
1159,38.633333,0.361469,-0.00169,0.210405
1160,38.666667,0.36147,-0.001695,0.210412
1161,38.7,0.361472,-0.001672,0.210403
1162,38.733333,0.361482,-0.001684,0.210424
1163,38.766667,0.361475,-0.001686,0.210436
1164,38.8,0.361479,-0.001683,0.210434
1165,38.833333,0.361478,-0.001687,0.210438
1166,38.866667,0.361479,-0.001682,0.210447
1167,38.9,0.361479,-0.001682,0.210444
1168,38.933333,0.361481,-0.001678,0.210442
1169,38.966667,0.36148,-0.001681,0.210448
1170,39,0.361483,-0.001684,0.210451
1171,39.033333,0.361493,-0.001681,0.210451
1172,39.066667,0.361491,-0.001681,0.21045
1173,39.1,0.361482,-0.001684,0.210455
1174,39.133333,0.361484,-0.001681,0.210456
1175,39.166667,0.361486,-0.001681,0.21045
1176,39.2,0.361502,-0.001679,0.210474
1177,39.233333,0.361557,-0.001654,0.210545
1178,39.266667,0.36166,-0.001562,0.210612
1179,39.3,0.361756,-0.00149,0.210627
1180,39.333333,0.361883,-0.001291,0.210378
1181,39.366667,0.361879,-0.00126,0.210062
1182,39.4,0.361838,-0.001425,0.209713
1183,39.433333,0.361785,-0.001385,0.209326
1184,39.466667,0.361744,-0.001401,0.208484
1185,39.5,0.361584,-0.00133,0.206676
1186,39.533333,0.361151,-0.001503,0.203936
1187,39.566667,0.36057,-0.001511,0.20024
1188,39.6,0.360384,-0.001409,0.198092
1189,39.633333,0.36037,-0.001323,0.196968
1190,39.666667,0.360433,-0.001556,0.197065
1191,39.7,0.360483,-0.00167,0.1977
1192,39.733333,0.360643,-0.001535,0.19839
1193,39.766667,0.36075,-0.001787,0.199136
1194,39.8,0.360813,-0.001729,0.199667
1195,39.833333,0.360948,-0.001943,0.200426
1196,39.866667,0.361017,-0.002002,0.201078
1197,39.9,0.361081,-0.001964,0.201335
1198,39.933333,0.3611,-0.00203,0.201937
1199,39.966667,0.361082,-0.002037,0.202402
1200,40,0.361088,-0.001994,0.202972
1201,40.033333,0.361106,-0.001969,0.203787
1202,40.066667,0.361161,-0.001876,0.204614
1203,40.1,0.361231,-0.001803,0.205422
1204,40.133333,0.361243,-0.001819,0.205882
1205,40.166667,0.361217,-0.001792,0.205715
1206,40.2,0.361196,-0.001747,0.205482
1207,40.233333,0.361213,-0.001775,0.205688
1208,40.266667,0.361218,-0.001777,0.205761
1209,40.3,0.361194,-0.001767,0.205601
1210,40.333333,0.361192,-0.001757,0.205637
1211,40.366667,0.361208,-0.001774,0.205731
1212,40.4,0.361187,-0.001754,0.205635
1213,40.433333,0.361188,-0.001749,0.20564
1214,40.466667,0.361195,-0.001759,0.205703
1215,40.5,0.361182,-0.00175,0.205646
1216,40.533333,0.361187,-0.001755,0.205644
1217,40.566667,0.361184,-0.001752,0.205679
1218,40.6,0.361185,-0.001757,0.205661
1219,40.633333,0.361182,-0.001753,0.205658
1220,40.666667,0.361185,-0.001742,0.205689
1221,40.7,0.361181,-0.001755,0.20567
1222,40.733333,0.361179,-0.001741,0.205669
1223,40.766667,0.361179,-0.001738,0.205672
1224,40.8,0.361183,-0.001749,0.205667
